# year,month,day,hour,Kod,Pgr,Sas,Rkn,Pyk,Han
2009,3,15,19,7.82,10.54,-1.24,2.60,-0.41,-7.73
2009,3,15,20,8.03,10.88,-0.42,2.51,-0.70,-7.84
2009,3,15,21,8.08,10.98,0.29,2.47,-0.66,-7.66
2009,3,15,22,7.73,10.95,1.04,2.32,-0.29,-7.40
2009,3,15,23,7.60,10.97,1.84,2.11,-0.14,-7.32
2009,3,16,0,7.65,11.16,2.58,1.97,-0.16,-7.38
2009,3,16,1,7.90,11.41,3.27,1.91,-0.18,-7.40
2009,3,16,2,8.13,11.46,3.97,1.98,-0.14,-7.36
2009,3,16,3,8.32,11.34,4.62,2.22,-0.04,-7.25
2009,3,16,4,8.55,11.31,5.12,2.49,0.14,-7.18
2009,3,16,5,8.69,11.44,5.59,2.64,0.37,-7.06
2009,3,16,6,8.81,11.58,6.22,2.60,0.23,-6.84
2009,3,16,7,8.99,11.73,6.73,2.43,0.06,-6.74
2009,3,16,8,8.90,11.70,7.02,2.15,-0.04,-6.40
2009,3,16,9,8.44,11.58,7.20,2.06,-0.05,-6.06
2009,3,16,10,8.01,11.52,7.35,2.11,-0.33,-5.83
2009,3,16,11,7.84,11.65,7.53,2.09,-0.38,-5.66
2009,3,16,12,7.95,11.91,7.82,2.14,-0.26,-5.48
2009,3,16,13,8.24,12.22,8.19,2.02,-0.32,-5.45
2009,3,16,14,8.25,12.21,8.45,1.89,-0.44,-5.63
2009,3,16,15,7.89,nan,8.72,1.90,-0.59,-5.59
2009,3,16,16,7.48,nan,8.85,1.94,-0.83,-5.25
2009,3,16,17,7.43,nan,8.91,1.99,-0.96,-4.81
2009,3,16,18,7.61,nan,9.28,2.02,-1.04,-4.73
2009,3,16,19,7.85,nan,9.73,1.80,-1.13,-4.81
2009,3,16,20,7.85,nan,10.01,1.47,-1.27,-5.18
2009,3,16,21,7.58,nan,10.10,1.16,-1.54,-5.77
2009,3,16,22,7.07,nan,9.93,0.99,-1.95,-5.91
2009,3,16,23,7.08,nan,9.73,1.15,-2.28,-5.53
2009,3,17,0,7.60,nan,9.85,1.32,-2.39,-5.25
2009,3,17,1,8.20,nan,10.25,1.16,-2.26,-5.17
2009,3,17,2,8.55,nan,10.62,0.92,-2.23,-5.16
2009,3,17,3,8.58,nan,10.67,0.63,-2.50,-5.56
2009,3,17,4,8.46,nan,10.44,0.47,-2.86,-5.86
2009,3,17,5,8.68,nan,10.36,0.34,-3.22,-5.81
2009,3,17,6,9.23,nan,10.54,0.25,-3.64,-5.82
2009,3,17,7,9.70,nan,10.69,-0.00,-4.02,-5.89
2009,3,17,8,10.03,nan,10.47,-0.31,-4.44,-6.27
2009,3,17,9,10.22,nan,10.08,-0.59,-5.12,-6.95
2009,3,17,10,10.51,nan,9.65,-0.67,-5.87,-7.49
2009,3,17,11,10.92,nan,9.28,-0.58,-6.55,-7.64
2009,3,17,12,11.52,nan,9.20,-0.70,-7.05,-7.66
2009,3,17,13,11.95,nan,9.14,-1.00,-7.37,-7.83
2009,3,17,14,12.08,nan,8.74,-1.41,-7.61,-8.04
2009,3,17,15,12.04,nan,8.10,-1.88,-7.84,-8.24
2009,3,17,16,12.07,nan,7.46,-2.22,-8.10,-8.21
2009,3,17,17,12.31,nan,7.09,-2.29,-8.28,-8.02
2009,3,17,18,12.67,nan,7.17,-2.22,-8.26,-8.00
2009,3,17,19,12.87,nan,7.12,-2.67,-8.13,-8.20
2009,3,17,20,12.76,nan,6.88,-2.88,-8.10,-8.56
2009,3,17,21,12.57,nan,6.73,-3.33,-8.12,-8.77
2009,3,17,22,12.36,nan,6.55,-3.67,-8.13,-8.82
2009,3,17,23,12.33,nan,6.30,-3.67,-8.10,-8.69
